id,user,buries,kickouts,sum,ratio,dist,,,
29309,testowe,0,5,5,0,1.6868225252,,,
29310,thalcave,0,5,5,0,1.6868225252,,,
29311,The_Rider,0,5,5,0,1.6868225252,,,
29312,themarios,0,5,5,0,1.6868225252,,,
29313,thetot,0,5,5,0,1.6868225252,,,
29314,thinkmorepink,0,5,5,0,1.6868225252,,,
29315,timoboll,0,5,5,0,1.6868225252,,,
29316,tmarco,0,5,5,0,1.6868225252,,,
29317,tokfred,0,5,5,0,1.6868225252,,,
29318,toltolek56,0,5,5,0,1.6868225252,,,
29319,tom4sz,0,5,5,0,1.6868225252,,,
29320,tomasz_a19,0,5,5,0,1.6868225252,,,
29321,Tomaszzz,0,5,5,0,1.6868225252,,,
29322,tomek09,0,5,5,0,1.6868225252,,,
29323,tomekalbwejherowo,0,5,5,0,1.6868225252,,,
29324,tomekw92,0,5,5,0,1.6868225252,,,
29325,Tomikha,0,5,5,0,1.6868225252,,,
29326,tomilo,0,5,5,0,1.6868225252,,,
29327,tomkana,0,5,5,0,1.6868225252,,,
29328,tomtom,0,5,5,0,1.6868225252,,,
29329,tosius,0,5,5,0,1.6868225252,,,
29330,towdiii,0,5,5,0,1.6868225252,,,
29331,tr00per,0,5,5,0,1.6868225252,,,
29332,transporter666,0,5,5,0,1.6868225252,,,
29333,traszka99,0,5,5,0,1.6868225252,,,
29334,treacle,0,5,5,0,1.6868225252,,,
29335,trica-sandu,0,5,5,0,1.6868225252,,,
29336,tristan_thorn,0,5,5,0,1.6868225252,,,
29337,trojanisia,0,5,5,0,1.6868225252,,,
29338,tru21,0,5,5,0,1.6868225252,,,
29339,Truposz,0,5,5,0,1.6868225252,,,
29340,TubkaNoBaka,0,5,5,0,1.6868225252,,,
29341,turboturas,0,5,5,0,1.6868225252,,,
29342,turecki,0,5,5,0,1.6868225252,,,
29343,tusk,0,5,5,0,1.6868225252,,,
29344,TwojWarez,0,5,5,0,1.6868225252,,,
29345,tycex,0,5,5,0,1.6868225252,,,
29346,tycjann,0,5,5,0,1.6868225252,,,
29347,tyle,0,5,5,0,1.6868225252,,,
29348,Tyler55,0,5,5,0,1.6868225252,,,
29349,tylkojatylkoty,0,5,5,0,1.6868225252,,,
29350,tzi,0,5,5,0,1.6868225252,,,
29351,uczestnik33,0,5,5,0,1.6868225252,,,
29352,uho,0,5,5,0,1.6868225252,,,
29353,ula_wykop,0,5,5,0,1.6868225252,,,
29354,Ulaczek,0,5,5,0,1.6868225252,,,
29355,un7,0,5,5,0,1.6868225252,,,
29356,undead09,0,5,5,0,1.6868225252,,,
29357,underthebridge,0,5,5,0,1.6868225252,,,
29358,unearth,0,5,5,0,1.6868225252,,,
29359,Unixtron,0,5,5,0,1.6868225252,,,
29360,urfel,0,5,5,0,1.6868225252,,,
29361,usiuta,0,5,5,0,1.6868225252,,,
29362,vacki,0,5,5,0,1.6868225252,,,
29363,Vagans,0,5,5,0,1.6868225252,,,
29364,Vampire,0,5,5,0,1.6868225252,,,
29365,ver,0,5,5,0,1.6868225252,,,
29366,viljar,0,5,5,0,1.6868225252,,,
29367,viras,0,5,5,0,1.6868225252,,,
29368,viruszg,0,5,5,0,1.6868225252,,,
29369,vitaminkawawa,0,5,5,0,1.6868225252,,,
29370,vitovia,0,5,5,0,1.6868225252,,,
29371,vLeg3nd,0,5,5,0,1.6868225252,,,
29372,vmn,0,5,5,0,1.6868225252,,,
29373,Vontas,0,5,5,0,1.6868225252,,,
29374,vstol,0,5,5,0,1.6868225252,,,
29375,wacek2q2,0,5,5,0,1.6868225252,,,
29376,walenie,0,5,5,0,1.6868225252,,,
29377,wapster,0,5,5,0,1.6868225252,,,
29378,wariatuncio,0,5,5,0,1.6868225252,,,
29379,Warkocz_Komety,0,5,5,0,1.6868225252,,,
29380,warspite,0,5,5,0,1.6868225252,,,
29381,we3b,0,5,5,0,1.6868225252,,,
29382,WebSpider,0,5,5,0,1.6868225252,,,
29383,wedrowiec,0,5,5,0,1.6868225252,,,
29384,Wejder666,0,5,5,0,1.6868225252,,,
29385,werzyn,0,5,5,0,1.6868225252,,,
29386,westbam001,0,5,5,0,1.6868225252,,,
29387,widmogrod,0,5,5,0,1.6868225252,,,
29388,wiecek3,0,5,5,0,1.6868225252,,,
29389,wiedziecczemu,0,5,5,0,1.6868225252,,,
29390,wielek13,0,5,5,0,1.6868225252,,,
29391,wiezyr,0,5,5,0,1.6868225252,,,
29392,wiieesiek,0,5,5,0,1.6868225252,,,
29393,WiktoriaC,0,5,5,0,1.6868225252,,,
29394,wiktory,0,5,5,0,1.6868225252,,,
29395,wiktoryna72,0,5,5,0,1.6868225252,,,
29396,wilq571,0,5,5,0,1.6868225252,,,
29397,Wino,0,5,5,0,1.6868225252,,,
29398,wiolka1739,0,5,5,0,1.6868225252,,,
29399,wiseguypl,0,5,5,0,1.6868225252,,,
29400,wisnia000,0,5,5,0,1.6868225252,,,
29401,wisnix,0,5,5,0,1.6868225252,,,
29402,wlq,0,5,5,0,1.6868225252,,,
29403,wofi,0,5,5,0,1.6868225252,,,
29404,wojciechka1,0,5,5,0,1.6868225252,,,
29405,wojteck,0,5,5,0,1.6868225252,,,
29406,Wolvi,0,5,5,0,1.6868225252,,,
29407,Wolvmaster,0,5,5,0,1.6868225252,,,
29408,Wookie,0,5,5,0,1.6868225252,,,
29409,wrestlingisafake,0,5,5,0,1.6868225252,,,
29410,wrobell,0,5,5,0,1.6868225252,,,
29411,wsrz,0,5,5,0,1.6868225252,,,
29412,wStroneSlonca,0,5,5,0,1.6868225252,,,
29413,WTFaydh,0,5,5,0,1.6868225252,,,
29414,wujo17,0,5,5,0,1.6868225252,,,
29415,Wwittek,0,5,5,0,1.6868225252,,,
29416,Xardas1992,0,5,5,0,1.6868225252,,,
29417,xbar,0,5,5,0,1.6868225252,,,
29418,xczajax,0,5,5,0,1.6868225252,,,
29419,xerr,0,5,5,0,1.6868225252,,,
29420,ximum,0,5,5,0,1.6868225252,,,
29421,XXnora,0,5,5,0,1.6868225252,,,
29422,xxxguy,0,5,5,0,1.6868225252,,,
29423,xyzz,0,5,5,0,1.6868225252,,,
29424,yacek,0,5,5,0,1.6868225252,,,
29425,Yeti,0,5,5,0,1.6868225252,,,
29426,ynferno,0,5,5,0,1.6868225252,,,
29427,ynse,0,5,5,0,1.6868225252,,,
29428,yogun,0,5,5,0,1.6868225252,,,
29429,yooh,0,5,5,0,1.6868225252,,,
29430,yozz84,0,5,5,0,1.6868225252,,,
29431,zaczekajchwile,0,5,5,0,1.6868225252,,,
29432,Zakakaikane,0,5,5,0,1.6868225252,,,
29433,zakochany,0,5,5,0,1.6868225252,,,
29434,zamaskowanyMC,0,5,5,0,1.6868225252,,,
29435,zapomnianaszuflada,0,5,5,0,1.6868225252,,,
29436,zbanowany_permanentnie,0,5,5,0,1.6868225252,,,
29437,zbigand,0,5,5,0,1.6868225252,,,
29438,zbychusss,0,5,5,0,1.6868225252,,,
29439,zebro,0,5,5,0,1.6868225252,,,
29440,zenekben,0,5,5,0,1.6868225252,,,
29441,zenon,0,5,5,0,1.6868225252,,,
29442,zielsurf,0,5,5,0,1.6868225252,,,
29443,zihlmann2,0,5,5,0,1.6868225252,,,
29444,zimny88,0,5,5,0,1.6868225252,,,
29445,zink1,0,5,5,0,1.6868225252,,,
29446,ziomek,0,5,5,0,1.6868225252,,,
29447,ziomkom,0,5,5,0,1.6868225252,,,
29448,ZjC,0,5,5,0,1.6868225252,,,
29449,zonk13,0,5,5,0,1.6868225252,,,
29450,zulus2,0,5,5,0,1.6868225252,,,
29451,zwierzak86,0,5,5,0,1.6868225252,,,
29452,zyski,0,5,5,0,1.6868225252,,,
29453,_marcin,0,4,4,0,1.6868225252,,,
29454,_waj_,0,4,4,0,1.6868225252,,,
29455,11,0,4,4,0,1.6868225252,,,
29456,141031,0,4,4,0,1.6868225252,,,
29457,33_goval,0,4,4,0,1.6868225252,,,
29458,3sgenerator,0,4,4,0,1.6868225252,,,
29459,4gn3s,0,4,4,0,1.6868225252,,,
29460,655321,0,4,4,0,1.6868225252,,,
29461,69117,0,4,4,0,1.6868225252,,,
29462,a_ryfa,0,4,4,0,1.6868225252,,,
29463,aaress,0,4,4,0,1.6868225252,,,
29464,Aaron,0,4,4,0,1.6868225252,,,
29465,abadonik,0,4,4,0,1.6868225252,,,
29466,abaratus,0,4,4,0,1.6868225252,,,
29467,abbie,0,4,4,0,1.6868225252,,,
29468,abcd43981,0,4,4,0,1.6868225252,,,
29469,accapacca,0,4,4,0,1.6868225252,,,
29470,acidek303,0,4,4,0,1.6868225252,,,
29471,acm79,0,4,4,0,1.6868225252,,,
29472,ada4,0,4,4,0,1.6868225252,,,
29473,adamchemik,0,4,4,0,1.6868225252,,,
29474,adamek,0,4,4,0,1.6868225252,,,
29475,adamek11,0,4,4,0,1.6868225252,,,
29476,AdamFilipek,0,4,4,0,1.6868225252,,,
29477,Adamkasztan,0,4,4,0,1.6868225252,,,
29478,adammm,0,4,4,0,1.6868225252,,,
29479,adamowski,0,4,4,0,1.6868225252,,,
29480,adamson994,0,4,4,0,1.6868225252,,,
29481,adamsz24,0,4,4,0,1.6868225252,,,
29482,adamuseq,0,4,4,0,1.6868225252,,,
29483,Addia7,0,4,4,0,1.6868225252,,,
29484,addie,0,4,4,0,1.6868225252,,,
29485,adegid,0,4,4,0,1.6868225252,,,
29486,Adelaida,0,4,4,0,1.6868225252,,,
29487,adelajna,0,4,4,0,1.6868225252,,,
29488,Adidadi,0,4,4,0,1.6868225252,,,
29489,AdiLDZ,0,4,4,0,1.6868225252,,,
29490,adiutor,0,4,4,0,1.6868225252,,,
29491,adiz,0,4,4,0,1.6868225252,,,
29492,Adnan,0,4,4,0,1.6868225252,,,
29493,adrianmarcol,0,4,4,0,1.6868225252,,,
29494,adusia664,0,4,4,0,1.6868225252,,,
29495,Adussia,0,4,4,0,1.6868225252,,,
29496,Aedrill,0,4,4,0,1.6868225252,,,
29497,aeroart,0,4,4,0,1.6868225252,,,
29498,Aerthevizzt,0,4,4,0,1.6868225252,,,
29499,aga3007,0,4,4,0,1.6868225252,,,
29500,agax,0,4,4,0,1.6868225252,,,
29501,Agnella,0,4,4,0,1.6868225252,,,
29502,AgnieszkaTro,0,4,4,0,1.6868225252,,,
29503,agulec,0,4,4,0,1.6868225252,,,
29504,agusia_czerwinska,0,4,4,0,1.6868225252,,,
29505,aimzor,0,4,4,0,1.6868225252,,,
29506,ak07,0,4,4,0,1.6868225252,,,
29507,aki,0,4,4,0,1.6868225252,,,
29508,Alane,0,4,4,0,1.6868225252,,,
29509,alayne,0,4,4,0,1.6868225252,,,
29510,ale_na_cholere,0,4,4,0,1.6868225252,,,
29511,aleksander1000,0,4,4,0,1.6868225252,,,
29512,aleksy10,0,4,4,0,1.6868225252,,,
29513,alex5,0,4,4,0,1.6868225252,,,
29514,alexei,0,4,4,0,1.6868225252,,,
29515,alexmp,0,4,4,0,1.6868225252,,,
29516,Alicia,0,4,4,0,1.6868225252,,,
29517,alisasi,0,4,4,0,1.6868225252,,,
29518,alldesigner,0,4,4,0,1.6868225252,,,
29519,allfanmu,0,4,4,0,1.6868225252,,,
29520,Allker,0,4,4,0,1.6868225252,,,
29521,Alojzy12,0,4,4,0,1.6868225252,,,
29522,Alryh,0,4,4,0,1.6868225252,,,
29523,Alter_M,0,4,4,0,1.6868225252,,,
29524,alueczka22,0,4,4,0,1.6868225252,,,
29525,alwyn,0,4,4,0,1.6868225252,,,
29526,alx,0,4,4,0,1.6868225252,,,
29527,alyssa,0,4,4,0,1.6868225252,,,
29528,amalle,0,4,4,0,1.6868225252,,,
29529,amaran,0,4,4,0,1.6868225252,,,
29530,Amarith,0,4,4,0,1.6868225252,,,
29531,Amberly,0,4,4,0,1.6868225252,,,
29532,Amelie,0,4,4,0,1.6868225252,,,
29533,Amik,0,4,4,0,1.6868225252,,,
29534,amlody,0,4,4,0,1.6868225252,,,
29535,amoooc,0,4,4,0,1.6868225252,,,
29536,andrusek12,0,4,4,0,1.6868225252,,,
29537,anigra,0,4,4,0,1.6868225252,,,
29538,AniMari,0,4,4,0,1.6868225252,,,
29539,anirul,0,4,4,0,1.6868225252,,,
29540,Anka_U,0,4,4,0,1.6868225252,,,
29541,ann-marie,0,4,4,0,1.6868225252,,,
29542,anna9963,0,4,4,0,1.6868225252,,,
29543,annadina,0,4,4,0,1.6868225252,,,
29544,annamaria,0,4,4,0,1.6868225252,,,
29545,Anne-Lise,0,4,4,0,1.6868225252,,,
29546,Annetta,0,4,4,0,1.6868225252,,,
29547,annmarie,0,4,4,0,1.6868225252,,,
29548,Antekamb,0,4,4,0,1.6868225252,,,
29549,antekgwizdek,0,4,4,0,1.6868225252,,,
29550,Anthony,0,4,4,0,1.6868225252,,,
29551,Anton-Phuoc,0,4,4,0,1.6868225252,,,
29552,antuan,0,4,4,0,1.6868225252,,,
29553,Anunturi,0,4,4,0,1.6868225252,,,
29554,aquinas,0,4,4,0,1.6868225252,,,
29555,archikam,0,4,4,0,1.6868225252,,,
29556,archive,0,4,4,0,1.6868225252,,,
29557,arczyslaw,0,4,4,0,1.6868225252,,,
29558,arek-czaja,0,4,4,0,1.6868225252,,,
29559,ArekkerA,0,4,4,0,1.6868225252,,,
29560,aretha,0,4,4,0,1.6868225252,,,
29561,aries,0,4,4,0,1.6868225252,,,
29562,arius,0,4,4,0,1.6868225252,,,
29563,Arkadiusz108,0,4,4,0,1.6868225252,,,
29564,arkadiusz1981,0,4,4,0,1.6868225252,,,
29565,Arkadow,0,4,4,0,1.6868225252,,,
29566,arlenn,0,4,4,0,1.6868225252,,,
29567,Arleta,0,4,4,0,1.6868225252,,,
29568,Arleyne,0,4,4,0,1.6868225252,,,
29569,Armadar,0,4,4,0,1.6868225252,,,
29570,arnau,0,4,4,0,1.6868225252,,,
29571,arsavir,0,4,4,0,1.6868225252,,,
29572,artecek_,0,4,4,0,1.6868225252,,,
29573,Artek,0,4,4,0,1.6868225252,,,
29574,Arthizo,0,4,4,0,1.6868225252,,,
29575,artsad,0,4,4,0,1.6868225252,,,
29576,Artstein,0,4,4,0,1.6868225252,,,
29577,artur-123,0,4,4,0,1.6868225252,,,
29578,arystosedes,0,4,4,0,1.6868225252,,,
29579,arzadax,0,4,4,0,1.6868225252,,,
29580,asduio,0,4,4,0,1.6868225252,,,
29581,asffaf,0,4,4,0,1.6868225252,,,
29582,Ashtar,0,4,4,0,1.6868225252,,,
29583,ashti,0,4,4,0,1.6868225252,,,
29584,asiunia0202,0,4,4,0,1.6868225252,,,
29585,asmodat,0,4,4,0,1.6868225252,,,
29586,asterix61,0,4,4,0,1.6868225252,,,
29587,astral84,0,4,4,0,1.6868225252,,,
29588,atlos,0,4,4,0,1.6868225252,,,
29589,awieczerzynski,0,4,4,0,1.6868225252,,,
29590,azzurro,0,4,4,0,1.6868225252,,,
29591,b3wolf,0,4,4,0,1.6868225252,,,
29592,baamar,0,4,4,0,1.6868225252,,,
29593,baba,0,4,4,0,1.6868225252,,,
29594,badboy666,0,4,4,0,1.6868225252,,,
29595,bahwak,0,4,4,0,1.6868225252,,,
29596,Bajka,0,4,4,0,1.6868225252,,,
29597,bajka107,0,4,4,0,1.6868225252,,,
29598,Bakteria93,0,4,4,0,1.6868225252,,,
29599,balans,0,4,4,0,1.6868225252,,,
29600,balatka,0,4,4,0,1.6868225252,,,
29601,balon777,0,4,4,0,1.6868225252,,,
29602,baltazarro,0,4,4,0,1.6868225252,,,
29603,bananowatwarz,0,4,4,0,1.6868225252,,,
29604,baner,0,4,4,0,1.6868225252,,,
29605,bangster,0,4,4,0,1.6868225252,,,
29606,banyy,0,4,4,0,1.6868225252,,,
29607,barakus,0,4,4,0,1.6868225252,,,
29608,barb69,0,4,4,0,1.6868225252,,,
29609,barbi,0,4,4,0,1.6868225252,,,
29610,barney,0,4,4,0,1.6868225252,,,
29611,Barszczu,0,4,4,0,1.6868225252,,,
29612,bart94f,0,4,4,0,1.6868225252,,,
29613,BartArtPol,0,4,4,0,1.6868225252,,,
29614,bartek1878,0,4,4,0,1.6868225252,,,
29615,bartek1988,0,4,4,0,1.6868225252,,,
29616,bartek2295,0,4,4,0,1.6868225252,,,
29617,bartekmmm,0,4,4,0,1.6868225252,,,
29618,bartekn,0,4,4,0,1.6868225252,,,
29619,bartess4,0,4,4,0,1.6868225252,,,
29620,bartolo418,0,4,4,0,1.6868225252,,,
29621,bary,0,4,4,0,1.6868225252,,,
29622,Bas91,0,4,4,0,1.6868225252,,,
29623,basica,0,4,4,0,1.6868225252,,,
29624,beck,0,4,4,0,1.6868225252,,,
29625,Bekki,0,4,4,0,1.6868225252,,,
29626,bennie,0,4,4,0,1.6868225252,,,
29627,benqart,0,4,4,0,1.6868225252,,,
29628,Bernadine,0,4,4,0,1.6868225252,,,
29629,bernie,0,4,4,0,1.6868225252,,,
29630,Bertis,0,4,4,0,1.6868225252,,,
29631,Bezol,0,4,4,0,1.6868225252,,,
29632,BigKlaus,0,4,4,0,1.6868225252,,,
29633,billabong,0,4,4,0,1.6868225252,,,
29634,birdgehrl,0,4,4,0,1.6868225252,,,
29635,Birgo,0,4,4,0,1.6868225252,,,
29636,BjorGhul,0,4,4,0,1.6868225252,,,
29637,blackandwhite34,0,4,4,0,1.6868225252,,,
29638,BlackEmperor,0,4,4,0,1.6868225252,,,
29639,Blackscrew,0,4,4,0,1.6868225252,,,
29640,Blastboy,0,4,4,0,1.6868225252,,,
29641,blaze1,0,4,4,0,1.6868225252,,,
29642,bledzioch,0,4,4,0,1.6868225252,,,
29643,blekitblawatkow,0,4,4,0,1.6868225252,,,
29644,blekitna,0,4,4,0,1.6868225252,,,
29645,Blizz4rd,0,4,4,0,1.6868225252,,,
29646,Blondell,0,4,4,0,1.6868225252,,,
29647,blur,0,4,4,0,1.6868225252,,,
29648,bnq2,0,4,4,0,1.6868225252,,,
29649,bobine,0,4,4,0,1.6868225252,,,
29650,boby,0,4,4,0,1.6868225252,,,
29651,Bociek01,0,4,4,0,1.6868225252,,,
29652,bolizdor,0,4,4,0,1.6868225252,,,
29653,bomberman,0,4,4,0,1.6868225252,,,
29654,Bonifacy4,0,4,4,0,1.6868225252,,,
29655,boreksadlak,0,4,4,0,1.6868225252,,,
29656,borlandwymiata,0,4,4,0,1.6868225252,,,
29657,borsuccio,0,4,4,0,1.6868225252,,,
29658,borsuk_anatol,0,4,4,0,1.6868225252,,,
29659,Borus,0,4,4,0,1.6868225252,,,
29660,bossman,0,4,4,0,1.6868225252,,,
29661,Bostro,0,4,4,0,1.6868225252,,,
29662,bratanki_biedronki,0,4,4,0,1.6868225252,,,
29663,brazzo,0,4,4,0,1.6868225252,,,
29664,brednyk,0,4,4,0,1.6868225252,,,
29665,brego1920,0,4,4,0,1.6868225252,,,
29666,brudy,0,4,4,0,1.6868225252,,,
29667,bucklin,0,4,4,0,1.6868225252,,,
29668,buffot,0,4,4,0,1.6868225252,,,
29669,bundu,0,4,4,0,1.6868225252,,,
29670,bundz,0,4,4,0,1.6868225252,,,
29671,Burencjusz,0,4,4,0,1.6868225252,,,
29672,bury,0,4,4,0,1.6868225252,,,
29673,buuba,0,4,4,0,1.6868225252,,,
29674,Byakuya,0,4,4,0,1.6868225252,,,
29675,bylejaki,0,4,4,0,1.6868225252,,,
29676,Byqq,0,4,4,0,1.6868225252,,,
29677,bziuker,0,4,4,0,1.6868225252,,,
29678,bzybzy,0,4,4,0,1.6868225252,,,
29679,bzylek,0,4,4,0,1.6868225252,,,
29680,Cacilia,0,4,4,0,1.6868225252,,,
29681,Calpurnia,0,4,4,0,1.6868225252,,,
29682,calypso,0,4,4,0,1.6868225252,,,
29683,caprica,0,4,4,0,1.6868225252,,,
29684,carlooz,0,4,4,0,1.6868225252,,,
29685,carlton,0,4,4,0,1.6868225252,,,
29686,Carly,0,4,4,0,1.6868225252,,,
29687,Cassy,0,4,4,0,1.6868225252,,,
29688,catalan,0,4,4,0,1.6868225252,,,
29689,catmood,0,4,4,0,1.6868225252,,,
29690,cccpis,0,4,4,0,1.6868225252,,,
29691,ceboolka,0,4,4,0,1.6868225252,,,
29692,celinka,0,4,4,0,1.6868225252,,,
29693,centaki,0,4,4,0,1.6868225252,,,
29694,cepe,0,4,4,0,1.6868225252,,,
29695,cerwer,0,4,4,0,1.6868225252,,,
29696,cesarz_chinski,0,4,4,0,1.6868225252,,,
29697,Chali,0,4,4,0,1.6868225252,,,
29698,Chery,0,4,4,0,1.6868225252,,,
29699,cheslavv,0,4,4,0,1.6868225252,,,
29700,Chickie,0,4,4,0,1.6868225252,,,
29701,ChieftainY2k,0,4,4,0,1.6868225252,,,
29702,CHRabek,0,4,4,0,1.6868225252,,,
29703,chryz,0,4,4,0,1.6868225252,,,
29704,Chungsik,0,4,4,0,1.6868225252,,,
29705,chwila,0,4,4,0,1.6868225252,,,
29706,ciagleona,0,4,4,0,1.6868225252,,,
29707,cinek40,0,4,4,0,1.6868225252,,,
29708,CiorT,0,4,4,0,1.6868225252,,,
29709,Cissek,0,4,4,0,1.6868225252,,,
29710,ciufa,0,4,4,0,1.6868225252,,,
29711,Claudina,0,4,4,0,1.6868225252,,,
29712,clawd,0,4,4,0,1.6868225252,,,
29713,Clea,0,4,4,0,1.6868225252,,,
29714,clotilda,0,4,4,0,1.6868225252,,,
29715,ClubDj24,0,4,4,0,1.6868225252,,,
29716,cogito93,0,4,4,0,1.6868225252,,,
29717,cokolwiek2,0,4,4,0,1.6868225252,,,
29718,colleque,0,4,4,0,1.6868225252,,,
29719,Conradoss,0,4,4,0,1.6868225252,,,
29720,Consciousness,0,4,4,0,1.6868225252,,,
29721,ConspiracyLocal,0,4,4,0,1.6868225252,,,
29722,continuity,0,4,4,0,1.6868225252,,,
29723,coolsield,0,4,4,0,1.6868225252,,,
29724,corbin,0,4,4,0,1.6868225252,,,
29725,corner,0,4,4,0,1.6868225252,,,
29726,Corsen,0,4,4,0,1.6868225252,,,
29727,CotnyTK,0,4,4,0,1.6868225252,,,
29728,crafter,0,4,4,0,1.6868225252,,,
29729,Crecha,0,4,4,0,1.6868225252,,,
29730,cristian,0,4,4,0,1.6868225252,,,
29731,cs0429,0,4,4,0,1.6868225252,,,
29732,Cwaniak,0,4,4,0,1.6868225252,,,
29733,cwirek,0,4,4,0,1.6868225252,,,
29734,cycu12,0,4,4,0,1.6868225252,,,
29735,cyjanek,0,4,4,0,1.6868225252,,,
29736,cypszalbozyps,0,4,4,0,1.6868225252,,,
29737,Czakalli,0,4,4,0,1.6868225252,,,
29738,Czarnulcia89,0,4,4,0,1.6868225252,,,
29739,czarny2412,0,4,4,0,1.6868225252,,,
29740,czarny948,0,4,4,0,1.6868225252,,,
29741,czarnystefan,0,4,4,0,1.6868225252,,,
29742,Czekoladowa_,0,4,4,0,1.6868225252,,,
29743,czesio,0,4,4,0,1.6868225252,,,
29744,czystyJakLza,0,4,4,0,1.6868225252,,,
29745,d_nac,0,4,4,0,1.6868225252,,,
29746,d332,0,4,4,0,1.6868225252,,,
29747,D4kai,0,4,4,0,1.6868225252,,,
29748,daan,0,4,4,0,1.6868225252,,,
29749,daareck,0,4,4,0,1.6868225252,,,
29750,dada,0,4,4,0,1.6868225252,,,
29751,dAde,0,4,4,0,1.6868225252,,,
29752,daimos86,0,4,4,0,1.6868225252,,,
29753,Damian1979,0,4,4,0,1.6868225252,,,
29754,DamIaneX,0,4,4,0,1.6868225252,,,
29755,damjjian,0,4,4,0,1.6868225252,,,
29756,DAN5510,0,4,4,0,1.6868225252,,,
29757,daniel1906,0,4,4,0,1.6868225252,,,
29758,dankan,0,4,4,0,1.6868225252,,,
29759,danuta,0,4,4,0,1.6868225252,,,
29760,darioseek,0,4,4,0,1.6868225252,,,
29761,darkapieczarka,0,4,4,0,1.6868225252,,,
29762,dasza4,0,4,4,0,1.6868225252,,,
29763,daviomax,0,4,4,0,1.6868225252,,,
29764,dawajlogin,0,4,4,0,1.6868225252,,,
29765,dawidkami,0,4,4,0,1.6868225252,,,
29766,de-miro,0,4,4,0,1.6868225252,,,
29767,Deamos,0,4,4,0,1.6868225252,,,
29768,decom,0,4,4,0,1.6868225252,,,
29769,Deecorver,0,4,4,0,1.6868225252,,,
29770,deluminathor,0,4,4,0,1.6868225252,,,
29771,demboch,0,4,4,0,1.6868225252,,,
29772,demen,0,4,4,0,1.6868225252,,,
29773,deratyzacja,0,4,4,0,1.6868225252,,,
29774,deseczka,0,4,4,0,1.6868225252,,,
29775,desespoir,0,4,4,0,1.6868225252,,,
29776,Detektyw,0,4,4,0,1.6868225252,,,
29777,diabelb,0,4,4,0,1.6868225252,,,
29778,didedodi,0,4,4,0,1.6868225252,,,
29779,diff,0,4,4,0,1.6868225252,,,
29780,digitalfever,0,4,4,0,1.6868225252,,,
29781,Dilaron,0,4,4,0,1.6868225252,,,
29782,Dinsdale,0,4,4,0,1.6868225252,,,
29783,dione,0,4,4,0,1.6868225252,,,
29784,Direct,0,4,4,0,1.6868225252,,,
29785,discepuer,0,4,4,0,1.6868225252,,,
29786,Disco71,0,4,4,0,1.6868225252,,,
29787,disljenko,0,4,4,0,1.6868225252,,,
29788,districtline,0,4,4,0,1.6868225252,,,
29789,dj_boro,0,4,4,0,1.6868225252,,,
29790,djasz,0,4,4,0,1.6868225252,,,
29791,djpajak,0,4,4,0,1.6868225252,,,
29792,dkoobs,0,4,4,0,1.6868225252,,,
29793,dmagika,0,4,4,0,1.6868225252,,,
29794,DMajer,0,4,4,0,1.6868225252,,,
29795,dobex,0,4,4,0,1.6868225252,,,
29796,dobrzejest,0,4,4,0,1.6868225252,,,
29797,dobrzewieszkto,0,4,4,0,1.6868225252,,,
29798,Dodecki,0,4,4,0,1.6868225252,,,
29799,DoGo,0,4,4,0,1.6868225252,,,
29800,dolce,0,4,4,0,1.6868225252,,,
29801,dominikaJ,0,4,4,0,1.6868225252,,,
29802,Domostroy,0,4,4,0,1.6868225252,,,
29803,Don_Carlito,0,4,4,0,1.6868225252,,,
29804,donkarollo,0,4,4,0,1.6868225252,,,
29805,donleon,0,4,4,0,1.6868225252,,,
29806,donradoslaw,0,4,4,0,1.6868225252,,,
29807,doriknee,0,4,4,0,1.6868225252,,,
29808,dorinqa,0,4,4,0,1.6868225252,,,
29809,doris_208,0,4,4,0,1.6868225252,,,
29810,doris200,0,4,4,0,1.6868225252,,,
29811,dotz,0,4,4,0,1.6868225252,,,
29812,DownmiaN,0,4,4,0,1.6868225252,,,
29813,dr_wyrwi_zab,0,4,4,0,1.6868225252,,,
29814,dragbot,0,4,4,0,1.6868225252,,,
29815,dragonfl,0,4,4,0,1.6868225252,,,
29816,dranix,0,4,4,0,1.6868225252,,,
29817,Drasek,0,4,4,0,1.6868225252,,,
29818,dreamer01pl,0,4,4,0,1.6868225252,,,
29819,drevnikocurr,0,4,4,0,1.6868225252,,,
29820,drewienko,0,4,4,0,1.6868225252,,,
29821,drozdobrody,0,4,4,0,1.6868225252,,,
29822,drZoidberg,0,4,4,0,1.6868225252,,,
29823,ds01,0,4,4,0,1.6868225252,,,
29824,dudzikm1,0,4,4,0,1.6868225252,,,
29825,Duman,0,4,4,0,1.6868225252,,,
29826,duniek,0,4,4,0,1.6868225252,,,
29827,duzyRoman,0,4,4,0,1.6868225252,,,
29828,dymek,0,4,4,0,1.6868225252,,,
29829,dyrmac,0,4,4,0,1.6868225252,,,
29830,dyspensor,0,4,4,0,1.6868225252,,,
29831,dyzio09,0,4,4,0,1.6868225252,,,
29832,dzej_kob,0,4,4,0,1.6868225252,,,
29833,dzejefkej,0,4,4,0,1.6868225252,,,
29834,dzewo,0,4,4,0,1.6868225252,,,
29835,dziabelek,0,4,4,0,1.6868225252,,,
29836,DziaMbeLL,0,4,4,0,1.6868225252,,,
