id,user,links,buries,kickouts,all,ratio,dist,,,
3568,CezArek,9,42,654,696,0.0603448276,1.0153043858,,,
7172,Kemac,4,11,171,182,0.0604395604,1.0155404814,,,
778,ry2n,32,35,544,579,0.0604490501,1.0155641292,,,
11405,superkicu,2,28,435,463,0.060475162,1.0156291964,,,
168,intol,83,291,4519,4810,0.0604989605,1.015688496,,,
1110,Lifelike,26,38,590,628,0.0605095541,1.0157148915,,,
637,stahs,37,129,2000,2129,0.0605918271,1.0159198667,,,
2846,wangdziuk,12,12,186,198,0.0606060606,1.0159553244,,,
3978,xiadzluka,8,2,31,33,0.0606060606,1.0159553244,,,
4210,kenny_g,8,2,31,33,0.0606060606,1.0159553244,,,
4516,jimiasty,7,2,31,33,0.0606060606,1.0159553244,,,
5111,lsnet,6,6,93,99,0.0606060606,1.0159553244,,,
5895,Johny,5,2,31,33,0.0606060606,1.0159553244,,,
7472,emilemil,4,2,31,33,0.0606060606,1.0159553244,,,
8676,keller,3,14,217,231,0.0606060606,1.0159553244,,,
13666,GalAnonimus,2,2,31,33,0.0606060606,1.0159553244,,,
14507,dev1l,2,2,31,33,0.0606060606,1.0159553244,,,
14748,brat-nosferatu,2,2,31,33,0.0606060606,1.0159553244,,,
56,eksplorator,168,64,991,1055,0.0606635071,1.0160984216,,,
1440,gww15,21,87,1346,1433,0.0607117934,1.0162186879,,,
256,tomecki25,65,49,758,807,0.0607187113,1.0162359171,,,
2598,webit,13,32,494,526,0.0608365019,1.0165292419,,,
1772,janekch,18,7,108,115,0.0608695652,1.0166115638,,,
2165,pudens,15,21,324,345,0.0608695652,1.0166115638,,,
3013,melchiorX,11,7,108,115,0.0608695652,1.0166115638,,,
106,kiko,112,229,3528,3757,0.0609528879,1.0168189978,,,
4921,dark_skeleton,7,90,1386,1476,0.0609756098,1.016875558,,,
902,Dozorca,29,83,1278,1361,0.0609845702,1.016897862,,,
1054,newerror,26,28,431,459,0.0610021786,1.0169416911,,,
7164,przemekk,4,8,123,131,0.0610687023,1.0171072602,,,
899,magnees,29,33,507,540,0.0611111111,1.0172127984,,,
19259,darco33,1,11,169,180,0.0611111111,1.0172127984,,,
3057,msdone,11,57,875,932,0.0611587983,1.017331461,,,
2703,ivellios,12,43,660,703,0.0611664296,1.0173504493,,,
34,kaczan,201,795,12191,12986,0.0612197751,1.0174831757,,,
3050,mardok007,11,3,46,49,0.0612244898,1.0174949053,,,
3310,koko1232,10,3,46,49,0.0612244898,1.0174949053,,,
5217,dziadek64,6,9,138,147,0.0612244898,1.0174949053,,,
6584,BARMAN2005,5,3,46,49,0.0612244898,1.0174949053,,,
6638,tewus,5,18,276,294,0.0612244898,1.0174949053,,,
7816,RAF,4,3,46,49,0.0612244898,1.0174949053,,,
3304,inspect,10,20,306,326,0.0613496933,1.017806356,,,
2650,DlaczegoTak,13,7,107,114,0.0614035088,1.0179402,,,
1332,pwrzosin3,22,11,168,179,0.061452514,1.0180620669,,,
1919,blackmoondev,17,63,962,1025,0.0614634146,1.0180891732,,,
327,Zwierzak,58,97,1481,1578,0.0614702155,1.0181060842,,,
4208,betondur,8,30,458,488,0.0614754098,1.0181190004,,,
87,Kokos,127,201,3068,3269,0.0614866932,1.0181470569,,,
1114,carto,25,4,61,65,0.0615384615,1.0182757723,,,
2333,majka87,14,8,122,130,0.0615384615,1.0182757723,,,
2769,Pchelek,12,40,610,650,0.0615384615,1.0182757723,,,
3994,ceres,8,4,61,65,0.0615384615,1.0182757723,,,
6122,konto,5,8,122,130,0.0615384615,1.0182757723,,,
6885,many,4,4,61,65,0.0615384615,1.0182757723,,,
6983,netka,4,4,61,65,0.0615384615,1.0182757723,,,
7715,TwardyDziad,4,26,396,422,0.0616113744,1.018457037,,,
1740,dizhat,18,72,1096,1168,0.0616438356,1.018537728,,,
10433,DOgi,3,87,1324,1411,0.0616583983,1.0185739256,,,
714,kormikez,34,98,1491,1589,0.0616740088,1.0186127265,,,
19964,Euchenio,1,14,213,227,0.0616740088,1.0186127265,,,
8372,RAFII,4,33,502,535,0.061682243,1.0186331926,,,
2491,oomaster,13,29,441,470,0.0617021277,1.0186826145,,,
4723,czambor2,7,10,152,162,0.0617283951,1.018747897,,,
5431,Gibi,6,5,76,81,0.0617283951,1.018747897,,,
4739,6ka,7,31,471,502,0.061752988,1.0188090147,,,
711,C3Z3X,34,57,866,923,0.0617551463,1.0188143781,,,
3627,esesman,9,11,167,178,0.0617977528,1.0189202546,,,
20,brocha,271,487,7389,7876,0.061833418,1.0190088745,,,
5435,zervis,6,47,713,760,0.0618421053,1.0190304595,,,
17423,khorne,1,6,91,97,0.0618556701,1.0190641627,,,
3124,reveal_the_truth,11,49,743,792,0.0618686869,1.0190965032,,,
1752,mefjuo,18,37,561,598,0.0618729097,1.0191069947,,,
24993,Kopiczek,1,43,651,694,0.0619596542,1.0193224891,,,
8370,samsad,4,108,1634,1742,0.0619977038,1.019417001,,,
2956,qdi1983,11,8,121,129,0.0620155039,1.0194612122,,,
4459,jendras,7,17,257,274,0.0620437956,1.0195314788,,,
2819,Razowy123,12,112,1692,1804,0.0620842572,1.0196319636,,,
13618,elrusko,2,20,302,322,0.0621118012,1.0197003631,,,
4198,nosiwoda,8,36,543,579,0.0621761658,1.0198601827,,,
386,pepsztyl,52,111,1674,1785,0.0621848739,1.0198818037,,,
11437,counterfeit,2,13,196,209,0.0622009569,1.0199217341,,,
988,rudaasia75,28,242,3643,3885,0.0622908623,1.0201449238,,,
1377,bowdown,22,60,903,963,0.062305296,1.0201807513,,,
9237,adaszek,3,45,677,722,0.0623268698,1.0202343002,,,
1851,sarq,17,53,797,850,0.0623529412,1.0202990093,,,
2702,zergu,12,33,496,529,0.0623818526,1.020370763,,,
1692,Cashthelan,19,43,646,689,0.0624092888,1.0204388516,,,
8146,u11006,4,44,661,705,0.0624113475,1.0204439605,,,
41,rejestrator,192,166,2493,2659,0.0624294848,1.0204889693,,,
1921,lcs,17,5,75,80,0.0625,1.020663941,,,
3553,Marcin10,9,4,60,64,0.0625,1.020663941,,,
3788,mbl,9,3,45,48,0.0625,1.020663941,,,
4551,benq26,7,16,240,256,0.0625,1.020663941,,,
4604,Konektor,7,2,30,32,0.0625,1.020663941,,,
5184,blubi_su,6,18,270,288,0.0625,1.020663941,,,
5996,Malgo,5,2,30,32,0.0625,1.020663941,,,
6059,bobiko,5,3,45,48,0.0625,1.020663941,,,
6364,Ovsian,5,2,30,32,0.0625,1.020663941,,,
6651,kpdy,5,2,30,32,0.0625,1.020663941,,,
6975,aleandra,4,2,30,32,0.0625,1.020663941,,,
7087,BlazejLenkowski,4,1,15,16,0.0625,1.020663941,,,
7093,magazyn,4,2,30,32,0.0625,1.020663941,,,
7094,nephre,4,2,30,32,0.0625,1.020663941,,,
7173,Loon,4,5,75,80,0.0625,1.020663941,,,
7499,bukaj,4,3,45,48,0.0625,1.020663941,,,
7583,fasola56,4,2,30,32,0.0625,1.020663941,,,
7721,Piotrek19893,4,1,15,16,0.0625,1.020663941,,,
7917,eazy,4,3,45,48,0.0625,1.020663941,,,
7947,anTYFiskUS,4,1,15,16,0.0625,1.020663941,,,
8351,localhost,4,1,15,16,0.0625,1.020663941,,,
8519,jfk80,3,4,60,64,0.0625,1.020663941,,,
8600,anneeka,3,3,45,48,0.0625,1.020663941,,,
8636,magry,3,2,30,32,0.0625,1.020663941,,,
9734,labelledame,3,1,15,16,0.0625,1.020663941,,,
9844,nsb,3,1,15,16,0.0625,1.020663941,,,
10619,wegorz3,3,1,15,16,0.0625,1.020663941,,,
11128,nowiktom,2,1,15,16,0.0625,1.020663941,,,
11616,szibaka,2,1,15,16,0.0625,1.020663941,,,
11687,van,2,1,15,16,0.0625,1.020663941,,,
11935,shivy,2,1,15,16,0.0625,1.020663941,,,
12352,Zielas04,2,1,15,16,0.0625,1.020663941,,,
12457,Wiewior,2,1,15,16,0.0625,1.020663941,,,
12485,vincentS,2,1,15,16,0.0625,1.020663941,,,
12555,Brynn,2,1,15,16,0.0625,1.020663941,,,
12653,Aridatha,2,1,15,16,0.0625,1.020663941,,,
12860,valkyr,2,1,15,16,0.0625,1.020663941,,,
13035,Lukas67,2,1,15,16,0.0625,1.020663941,,,
13144,amra,2,1,15,16,0.0625,1.020663941,,,
13718,roadtripper,2,1,15,16,0.0625,1.020663941,,,
14525,login2112,2,1,15,16,0.0625,1.020663941,,,
14837,Jaform,2,1,15,16,0.0625,1.020663941,,,
14856,ladyhedgehog,2,1,15,16,0.0625,1.020663941,,,
15667,latri_ca,1,1,15,16,0.0625,1.020663941,,,
16380,exxo,1,5,75,80,0.0625,1.020663941,,,
17427,ZLY,1,2,30,32,0.0625,1.020663941,,,
17574,zboczuch,1,1,15,16,0.0625,1.020663941,,,
17576,levitah,1,1,15,16,0.0625,1.020663941,,,
18317,cipriam,1,15,225,240,0.0625,1.020663941,,,
18570,CrEaM,1,1,15,16,0.0625,1.020663941,,,
20947,reaper,1,1,15,16,0.0625,1.020663941,,,
21767,ryrzu,1,1,15,16,0.0625,1.020663941,,,
22082,wieszti,1,1,15,16,0.0625,1.020663941,,,
23417,travisb,1,2,30,32,0.0625,1.020663941,,,
24109,aaaga,1,1,15,16,0.0625,1.020663941,,,
24689,Kylo_EL,1,2,30,32,0.0625,1.020663941,,,
25086,olecky,1,1,15,16,0.0625,1.020663941,,,
25107,demi,1,1,15,16,0.0625,1.020663941,,,
25301,soniverka,1,1,15,16,0.0625,1.020663941,,,
23940,WillingMagic,1,34,509,543,0.0626151013,1.0209494885,,,
3613,wujek_bogdan,9,19,284,303,0.0627062706,1.0211756146,,,
1967,cathan,16,33,493,526,0.0627376426,1.0212534158,,,
5250,exti,6,12,179,191,0.0628272251,1.0214755478,,,
6476,kaczo,5,42,626,668,0.0628742515,1.0215921389,,,
1787,Pervertor,18,77,1147,1224,0.0629084967,1.0216770347,,,
9130,faustynm,3,8,119,127,0.062992126,1.0218843296,,,
9299,Piotru,3,30,446,476,0.0630252101,1.021966326,,,
7748,aNDY-aND,4,44,654,698,0.0630372493,1.0219961628,,,
3188,ziooleck,11,7,104,111,0.0630630631,1.0220601346,,,
7088,anas,4,14,208,222,0.0630630631,1.0220601346,,,
17292,take4,1,7,104,111,0.0630630631,1.0220601346,,,
1417,klmm,21,20,297,317,0.0630914826,1.0221305599,,,
4788,bkozal,7,63,935,998,0.0631262525,1.0222167157,,,
2040,lejdiana,16,25,371,396,0.0631313131,1.0222292548,,,
3472,jono,10,75,1113,1188,0.0631313131,1.0222292548,,,
149,pjaworczak,87,111,1647,1758,0.0631399317,1.0222506095,,,
85,kosmita,128,154,2285,2439,0.0631406314,1.022252343,,,
3466,thinbritishboy,10,29,430,459,0.0631808279,1.0223519342,,,
4580,powi,7,20,296,316,0.0632911392,1.0226251978,,,
8070,uryziel,4,30,444,474,0.0632911392,1.0226251978,,,
130,przemkowski,97,92,1361,1453,0.0633172746,1.0226899308,,,
20964,k0sz,1,19,281,300,0.0633333333,1.0227297038,,,
535,AgayKhan,42,143,2114,2257,0.0633584404,1.0227918843,,,
19551,OldEnt,1,9,133,142,0.0633802817,1.0228459739,,,
9720,allah,3,48,709,757,0.0634081902,1.0229150852,,,
10106,wmilek,3,64,945,1009,0.0634291378,1.0229669559,,,
9199,javor,3,4,59,63,0.0634920635,1.0231227596,,,
7623,PabloRenato,4,11,162,173,0.063583815,1.0233498975,,,
2133,eleven,15,18,265,283,0.0636042403,1.0234004556,,,
3233,Gamec,10,43,633,676,0.0636094675,1.0234133939,,,
10107,Frame,3,17,250,267,0.063670412,1.0235642331,,,
1363,krzytom,22,44,646,690,0.0637681159,1.0238060109,,,
1003,Adriano,27,110,1614,1724,0.0638051044,1.0238975289,,,
614,Globo,38,18,264,282,0.0638297872,1.0239585957,,,
626,infracaninophile,37,102,1496,1598,0.0638297872,1.0239585957,,,
4010,jerz,8,21,308,329,0.0638297872,1.0239585957,,,
5049,leemc,6,9,132,141,0.0638297872,1.0239585957,,,
6118,flanker,5,3,44,47,0.0638297872,1.0239585957,,,
6457,karwacki,5,3,44,47,0.0638297872,1.0239585957,,,
9505,simonnam,3,3,44,47,0.0638297872,1.0239585957,,,
9527,Aileyb,3,3,44,47,0.0638297872,1.0239585957,,,
11332,teli,2,9,132,141,0.0638297872,1.0239585957,,,
14416,Briganti,2,3,44,47,0.0638297872,1.0239585957,,,
9077,blacktyger,3,20,293,313,0.0638977636,1.0241267565,,,
3692,Radionauta,9,14,205,219,0.0639269406,1.0241989274,,,
5385,ongame,6,14,205,219,0.0639269406,1.0241989274,,,
5426,kurp,6,19,278,297,0.063973064,1.0243130063,,,
715,prostynick,34,74,1082,1156,0.0640138408,1.0244138519,,,
228,firmusek,71,414,6052,6466,0.0640272193,1.0244469364,,,
1105,majulika,26,161,2351,2512,0.0640923567,1.0246080047,,,
1346,G4NzU,22,98,1431,1529,0.0640941792,1.024612511,,,
3228,byru,10,17,248,265,0.0641509434,1.0247528552,,,
2615,Adam_20,13,63,919,982,0.0641547862,1.0247623554,,,
779,nie_tak,32,101,1472,1573,0.0642085188,1.024895187,,,
1991,tomatow,16,23,335,358,0.0642458101,1.0249873651,,,
1591,guci0,19,32,466,498,0.0642570281,1.0250150928,,,
4829,tomilijones,7,40,582,622,0.0643086817,1.0251427564,,,
1986,nemo,16,11,160,171,0.0643274854,1.0251892268,,,
65,parkiecik,142,104,1512,1616,0.0643564356,1.025260769,,,
9974,artrad,3,39,567,606,0.0643564356,1.025260769,,,
1445,szczepan1990,21,90,1308,1398,0.0643776824,1.0253132714,,,
2481,gyzo,13,17,247,264,0.0643939394,1.0253534419,,,
4731,richiewr,7,119,1729,1848,0.0643939394,1.0253534419,,,
1210,milordi,24,128,1859,1987,0.0644187217,1.0254146755,,,
3575,nimda,9,25,363,388,0.0644329897,1.0254499283,,,
240,Miragnot,68,192,2786,2978,0.0644728005,1.0255482852,,,
1863,Blstr,17,20,290,310,0.064516129,1.025655323,,,
2685,azarias,12,6,87,93,0.064516129,1.025655323,,,
3987,feedel,8,14,203,217,0.064516129,1.025655323,,,
4288,arturbarubar,8,2,29,31,0.064516129,1.025655323,,,
5893,ehoea,5,2,29,31,0.064516129,1.025655323,,,
5927,offtza,5,4,58,62,0.064516129,1.025655323,,,
6045,stavros,5,2,29,31,0.064516129,1.025655323,,,
7250,arahiel,4,2,29,31,0.064516129,1.025655323,,,
9398,bronek,3,18,261,279,0.064516129,1.025655323,,,
10436,mandarka,3,2,29,31,0.064516129,1.025655323,,,
10648,Chrissie,3,2,29,31,0.064516129,1.025655323,,,
12925,vdj,2,2,29,31,0.064516129,1.025655323,,,
13928,ArtLion,2,2,29,31,0.064516129,1.025655323,,,
25205,damnfly,1,2,29,31,0.064516129,1.025655323,,,
2245,numberone,15,31,449,480,0.0645833333,1.0258213228,,,
2361,Scheweiss,14,60,869,929,0.0645855759,1.0258268617,,,
10559,engineer,3,47,680,727,0.0646492435,1.025984102,,,
1404,grizzly3,21,50,723,773,0.064683053,1.0260675927,,,
12083,azzurro,2,24,347,371,0.064690027,1.0260848136,,,
1181,Chudy,24,46,664,710,0.0647887324,1.0263285211,,,
3478,septicflesh,10,44,635,679,0.0648011782,1.0263592465,,,
2605,jooj,13,7,101,108,0.0648148148,1.0263929107,,,
3255,jokerDM,10,28,404,432,0.0648148148,1.0263929107,,,
8684,howking,3,7,101,108,0.0648148148,1.0263929107,,,
156,Zenon_Zabawny,85,238,3430,3668,0.0648854962,1.0265673828,,,
23424,Valkiria,1,17,245,262,0.0648854962,1.0265673828,,,
3635,beaviz,9,27,389,416,0.0649038462,1.026612674,,,
609,popierdalator,38,59,850,909,0.0649064906,1.0266192009,,,
5394,szymen,6,21,302,323,0.0650154799,1.026888167,,,
8856,eel,3,8,115,123,0.0650406504,1.0269502741,,,
17418,kumkwaty,1,8,115,123,0.0650406504,1.0269502741,,,
273,mimid,63,41,589,630,0.0650793651,1.027045794,,,
1730,karop,18,44,632,676,0.0650887574,1.0270689662,,,
5223,uranium,6,11,158,169,0.0650887574,1.0270689662,,,
788,grzeczar,32,51,731,782,0.0652173913,1.0273862758,,,
2352,luke21,14,27,387,414,0.0652173913,1.0273862758,,,
6671,azulfi,5,3,43,46,0.0652173913,1.0273862758,,,
7830,krzyzanowski,4,3,43,46,0.0652173913,1.0273862758,,,
11281,yoghyt,2,3,43,46,0.0652173913,1.0273862758,,,
11984,peruczy,2,12,172,184,0.0652173913,1.0273862758,,,
1129,zuercher,25,25,358,383,0.0652741514,1.0275262608,,,
900,hash,29,22,315,337,0.0652818991,1.0275453671,,,
6296,maakaroon,5,22,315,337,0.0652818991,1.0275453671,,,
20973,Niemand,1,26,372,398,0.0653266332,1.0276556782,,,
124,FrostBite,99,131,1874,2005,0.0653366584,1.0276803981,,,
3074,diogenes,11,46,658,704,0.0653409091,1.0276908793,,,
5857,AskaT,6,27,386,413,0.0653753027,1.0277756813,,,
15714,mosquito,1,7,100,107,0.0654205607,1.0278872612,,,
4573,api,7,26,371,397,0.0654911839,1.0280613539,,,
13357,antyk666,2,26,371,397,0.0654911839,1.0280613539,,,
3572,ilonika,9,8,114,122,0.0655737705,1.0282649026,,,
6571,MuNg0,5,28,399,427,0.0655737705,1.0282649026,,,
5743,focus-pl,6,37,526,563,0.0657193606,1.0286236421,,,
9910,powazny,3,111,1578,1689,0.0657193606,1.0286236421,,,
2153,newkind,15,14,199,213,0.0657276995,1.028644186,,,
1069,djrafmaister,26,61,867,928,0.0657327586,1.0286566495,,,
1240,toszcze,23,70,994,1064,0.0657894737,1.0287963615,,,
5947,echolvd,5,5,71,76,0.0657894737,1.0287963615,,,
7109,inkub,4,5,71,76,0.0657894737,1.0287963615,,,
33,piotrus_72,202,1459,20711,22170,0.0658096527,1.0288460662,,,
2512,wowo86,13,26,369,395,0.0658227848,1.0288784119,,,
12971,chuher,2,63,894,957,0.065830721,1.028897959,,,
3248,ozim78,10,6,85,91,0.0659340659,1.0291524695,,,
11137,karelin,2,6,85,91,0.0659340659,1.0291524695,,,
25308,niebieska4,1,42,595,637,0.0659340659,1.0291524695,,,
3658,mourlette,9,19,269,288,0.0659722222,1.0292464231,,,
4745,ligo,7,34,481,515,0.0660194175,1.0293626224,,,
1716,forcek,18,7,99,106,0.0660377358,1.0294077207,,,
2699,sebstshi,12,24,339,363,0.0661157025,1.029599647,,,
5956,Strzalek,5,8,113,121,0.0661157025,1.029599647,,,
752,dobraleci,33,17,240,257,0.0661478599,1.0296787974,,,
11190,tardio,2,9,127,136,0.0661764706,1.0297492132,,,
134,m4kb0l,95,338,4769,5107,0.0661836695,1.0297669301,,,
214,antropo,73,94,1326,1420,0.0661971831,1.0298001873,,,
397,patka1982,51,49,691,740,0.0662162162,1.0298470264,,,
1425,kyniu,21,49,691,740,0.0662162162,1.0298470264,,,
2499,pukas,13,10,141,151,0.0662251656,1.0298690493,,,
103,praavDa,115,544,7665,8209,0.0662687294,1.0299762468,,,
5373,hadrian,6,23,324,347,0.0662824207,1.0300099348,,,
6111,chinina,5,24,338,362,0.0662983425,1.0300491096,,,
3536,jakubek,9,13,183,196,0.0663265306,1.0301184616,,,
365,gieldowy,54,41,577,618,0.0663430421,1.0301590832,,,
21655,dzudo,1,30,422,452,0.0663716814,1.0302295383,,,
320,05H33,59,343,4823,5166,0.066395664,1.0302885338,,,
824,quest-88,31,75,1054,1129,0.0664304694,1.0303741472,,,
5869,dc3e,6,109,1529,1638,0.0665445665,1.0306547521,,,
5379,zenonslaby,6,40,561,601,0.0665557404,1.0306822287,,,
2299,narmo,14,52,728,780,0.0666666667,1.0309549585,,,
2517,Bobr,13,4,56,60,0.0666666667,1.0309549585,,,
3299,foresst,10,10,140,150,0.0666666667,1.0309549585,,,
3485,mfraczek,10,2,28,30,0.0666666667,1.0309549585,,,
4019,UnderVulkan,8,20,280,300,0.0666666667,1.0309549585,,,
4086,webevil,8,3,42,45,0.0666666667,1.0309549585,,,
4117,zprzybyl,8,1,14,15,0.0666666667,1.0309549585,,,
4218,fotik,8,1,14,15,0.0666666667,1.0309549585,,,
4230,piotrek-d1,8,2,28,30,0.0666666667,1.0309549585,,,
4473,ayeo,7,10,140,150,0.0666666667,1.0309549585,,,
5559,stefun,6,37,518,555,0.0666666667,1.0309549585,,,
5923,queedo,5,1,14,15,0.0666666667,1.0309549585,,,
5999,mystery,5,6,84,90,0.0666666667,1.0309549585,,,
6022,spark,5,11,154,165,0.0666666667,1.0309549585,,,
6137,worms07,5,2,28,30,0.0666666667,1.0309549585,,,
6450,surykatek,5,1,14,15,0.0666666667,1.0309549585,,,
6512,Dark_Defender,5,1,14,15,0.0666666667,1.0309549585,,,
6821,marsjanie-atakuja,5,3,42,45,0.0666666667,1.0309549585,,,
6887,mart,4,1,14,15,0.0666666667,1.0309549585,,,
6976,qerda,4,3,42,45,0.0666666667,1.0309549585,,,
7147,zwiazek_naturalny,4,2,28,30,0.0666666667,1.0309549585,,,
7567,cisekplisek,4,2,28,30,0.0666666667,1.0309549585,,,
7568,fruchu,4,19,266,285,0.0666666667,1.0309549585,,,
7597,unknown301,4,2,28,30,0.0666666667,1.0309549585,,,
7758,Seth_Evo,4,1,14,15,0.0666666667,1.0309549585,,,
8007,siejeje,4,15,210,225,0.0666666667,1.0309549585,,,
8155,Rami,4,2,28,30,0.0666666667,1.0309549585,,,
8240,poszeluzny,4,1,14,15,0.0666666667,1.0309549585,,,
8764,dupa543,3,1,14,15,0.0666666667,1.0309549585,,,
8799,bumper9,3,1,14,15,0.0666666667,1.0309549585,,,
8802,niteria,3,2,28,30,0.0666666667,1.0309549585,,,
8888,Stick,3,1,14,15,0.0666666667,1.0309549585,,,
9016,Kender,3,1,14,15,0.0666666667,1.0309549585,,,
9178,lenador,3,1,14,15,0.0666666667,1.0309549585,,,
9262,ogorek,3,1,14,15,0.0666666667,1.0309549585,,,
9291,jalowa,3,2,28,30,0.0666666667,1.0309549585,,,
9344,Poniu,3,2,28,30,0.0666666667,1.0309549585,,,
9726,MOJPIES,3,2,28,30,0.0666666667,1.0309549585,,,
9727,wilq69,3,1,14,15,0.0666666667,1.0309549585,,,
9857,Tar-Angnar,3,1,14,15,0.0666666667,1.0309549585,,,
9858,CubuS,3,1,14,15,0.0666666667,1.0309549585,,,
10168,kondi,3,1,14,15,0.0666666667,1.0309549585,,,
10217,Technolog,3,1,14,15,0.0666666667,1.0309549585,,,
11032,pedros,2,1,14,15,0.0666666667,1.0309549585,,,
11071,wykopalista,2,1,14,15,0.0666666667,1.0309549585,,,
11081,buhajbej,2,19,266,285,0.0666666667,1.0309549585,,,
11458,Chaosweaver,2,1,14,15,0.0666666667,1.0309549585,,,
11643,steryd,2,1,14,15,0.0666666667,1.0309549585,,,
11736,Grz3g0rz,2,1,14,15,0.0666666667,1.0309549585,,,
11842,tatarinka,2,2,28,30,0.0666666667,1.0309549585,,,
11889,techn88,2,1,14,15,0.0666666667,1.0309549585,,,
12242,MTBzg,2,1,14,15,0.0666666667,1.0309549585,,,
12320,to267224,2,1,14,15,0.0666666667,1.0309549585,,,
12338,Guru,2,1,14,15,0.0666666667,1.0309549585,,,
12450,mt3o,2,1,14,15,0.0666666667,1.0309549585,,,
12605,Asghar,2,1,14,15,0.0666666667,1.0309549585,,,
12938,mack,2,1,14,15,0.0666666667,1.0309549585,,,
14375,Luqasz100,2,1,14,15,0.0666666667,1.0309549585,,,
14387,barbarat,2,1,14,15,0.0666666667,1.0309549585,,,
15559,ams_masz,1,1,14,15,0.0666666667,1.0309549585,,,
15957,energiabiz,1,1,14,15,0.0666666667,1.0309549585,,,
16115,piotru1984,1,1,14,15,0.0666666667,1.0309549585,,,
16252,glushi,1,1,14,15,0.0666666667,1.0309549585,,,
17346,kamildux,1,1,14,15,0.0666666667,1.0309549585,,,
17470,stefan1454,1,1,14,15,0.0666666667,1.0309549585,,,
18156,Krzysiek1,1,1,14,15,0.0666666667,1.0309549585,,,
18469,rednax,1,1,14,15,0.0666666667,1.0309549585,,,
20060,lurker,1,1,14,15,0.0666666667,1.0309549585,,,
20331,houp,1,1,14,15,0.0666666667,1.0309549585,,,
20445,cezary-b,1,1,14,15,0.0666666667,1.0309549585,,,
21382,thoorgal,1,1,14,15,0.0666666667,1.0309549585,,,
21946,PiotrZKrakowa,1,1,14,15,0.0666666667,1.0309549585,,,
22131,bob123ek,1,1,14,15,0.0666666667,1.0309549585,,,
22164,E-2rT,1,1,14,15,0.0666666667,1.0309549585,,,
22686,czubeks,1,1,14,15,0.0666666667,1.0309549585,,,
22873,maks9,1,1,14,15,0.0666666667,1.0309549585,,,
23752,charles_bronson,1,1,14,15,0.0666666667,1.0309549585,,,
23754,Montefeltro,1,1,14,15,0.0666666667,1.0309549585,,,
24495,44nal,1,1,14,15,0.0666666667,1.0309549585,,,
4799,toyotomi,7,53,741,794,0.0667506297,1.031161349,,,
5182,krecik77,6,46,643,689,0.0667634253,1.0311927984,,,
416,KaloryfeR,50,123,1718,1841,0.0668115155,1.0313109883,,,
8931,ciezkikoniectygodnia,3,25,349,374,0.0668449198,1.0313930773,,,
13778,kostekjo,2,49,684,733,0.0668485675,1.0314020411,,,
1837,Mielony,17,23,321,344,0.0668604651,1.0314312769,,,
1978,kayo,16,46,642,688,0.0668604651,1.0314312769,,,
9709,michal_olk,3,23,321,344,0.0668604651,1.0314312769,,,
2244,Ist,15,21,293,314,0.0668789809,1.031476774,,,
1825,MarMP,17,20,279,299,0.0668896321,1.0315029453,,,
9722,magik-86,3,18,251,269,0.0669144981,1.0315640418,,,
1009,witold,27,119,1659,1778,0.0669291339,1.0316000005,,,
2678,marek2006,12,14,195,209,0.0669856459,1.0317388344,,,
8526,ulotny88,3,28,390,418,0.0669856459,1.0317388344,,,
3792,marcobolo,9,54,751,805,0.0670807453,1.0319724257,,,
6,torquemada,504,903,12558,13461,0.0670826833,1.0319771854,,,
4471,baran23,7,9,125,134,0.0671641791,1.0321773208,,,
7305,Nubosabuk,4,68,944,1012,0.0671936759,1.0322497491,,,
825,MrKumar,31,8,111,119,0.0672268908,1.0323313011,,,
5926,stidler,5,8,111,119,0.0672268908,1.0323313011,,,
4046,Hehe,8,39,541,580,0.0672413793,1.0323668727,,,
5586,Darrion,6,15,208,223,0.067264574,1.0324238167,,,
8876,MarekZ,3,7,97,104,0.0673076923,1.032529666,,,
5205,proot,6,34,471,505,0.0673267327,1.032576404,,,
3786,Kamulec,9,64,886,950,0.0673684211,1.0326787285,,,
1683,neochan,19,110,1522,1632,0.0674019608,1.032761045,,,
3441,kapuczino,10,85,1176,1261,0.06740682,1.0327729704,,,
1512,petergriffin,20,6,83,89,0.0674157303,1.0327948377,,,
2566,juzwa,13,6,83,89,0.0674157303,1.0327948377,,,
2761,robom85,12,96,1328,1424,0.0674157303,1.0327948377,,,
4967,saltus77,7,6,83,89,0.0674157303,1.0327948377,,,
16557,wentyl-92,1,6,83,89,0.0674157303,1.0327948377,,,
461,Obi-San,46,83,1147,1230,0.0674796748,1.0329517537,,,
1836,r_a_f,17,37,511,548,0.0675182482,1.0330463994,,,
3076,nibylandia,11,9,124,133,0.0676691729,1.0334166351,,,
4037,T-DeX,8,18,248,266,0.0676691729,1.0334166351,,,
607,areozol,38,40,551,591,0.0676818951,1.0334478381,,,
4730,muniek,7,4,55,59,0.0677966102,1.0337291525,,,
10344,rafik123,3,4,55,59,0.0677966102,1.0337291525,,,
17025,jarzyn,1,8,110,118,0.0677966102,1.0337291525,,,
487,xine,45,70,962,1032,0.0678294574,1.0338096895,,,
2648,longer1988,13,27,371,398,0.067839196,1.0338335661,,,
2307,bobeq,14,49,673,722,0.067867036,1.0339018198,,,
462,kambel,46,152,2086,2238,0.0679177837,1.0340262236,,,
1333,mieszkaniowy,22,21,288,309,0.067961165,1.0341325576,,,
